"","ID","Longitude","Latitude","variable","year","value"
"253",8,-156.7,68.87,"mat_max",1986,12.95
"254",8,-156.7,68.87,"mat_max",1987,12.25
"255",8,-156.7,68.87,"mat_max",1988,12.55
"256",8,-156.7,68.87,"mat_max",1989,12.15
"257",8,-156.7,68.87,"mat_max",1990,13.35
"258",8,-156.7,68.87,"mat_max",1991,10.55
"259",8,-156.7,68.87,"mat_max",1992,13.45
"260",8,-156.7,68.87,"mat_max",1993,14.85
"261",8,-156.7,68.87,"mat_max",1994,13.45
"262",8,-156.7,68.87,"mat_max",1995,12.15
"263",8,-156.7,68.87,"mat_max",1996,10.85
"264",8,-156.7,68.87,"mat_max",1997,11.65
"265",8,-156.7,68.87,"mat_max",1998,15.15
"266",8,-156.7,68.87,"mat_max",1999,12.95
"267",8,-156.7,68.87,"mat_max",2000,10.35
"268",8,-156.7,68.87,"mat_max",2001,10.15
"269",8,-156.7,68.87,"mat_max",2002,11.15
"270",8,-156.7,68.87,"mat_max",2003,10.95
"271",8,-156.7,68.87,"mat_max",2004,16.15
"272",8,-156.7,68.87,"mat_max",2005,11.65
"273",8,-156.7,68.87,"mat_max",2006,11.35
"274",8,-156.7,68.87,"mat_max",2007,15.45
"275",8,-156.7,68.87,"mat_max",2008,12.25
"276",8,-156.7,68.87,"mat_max",2009,13.75
"277",8,-156.7,68.87,"mat_max",2010,11.65
"278",8,-156.7,68.87,"mat_max",2011,11.65
"279",8,-156.7,68.87,"mat_max",2012,12.95
"280",8,-156.7,68.87,"mat_max",2013,12.75
"281",9,-155.93,68.95,"mat_max",1979,13.25
"282",9,-155.93,68.95,"mat_max",1980,10.65
"283",9,-155.93,68.95,"mat_max",1981,9.35000000000002
"284",9,-155.93,68.95,"mat_max",1982,12.55
"285",9,-155.93,68.95,"mat_max",1983,12.35
"286",9,-155.93,68.95,"mat_max",1984,10.95
"287",9,-155.93,68.95,"mat_max",1985,12.15
"288",9,-155.93,68.95,"mat_max",1986,12.85
"289",9,-155.93,68.95,"mat_max",1987,12.05
"290",9,-155.93,68.95,"mat_max",1988,12.45
"291",9,-155.93,68.95,"mat_max",1989,12.25
"292",9,-155.93,68.95,"mat_max",1990,13.35
"293",9,-155.93,68.95,"mat_max",1991,10.25
"294",9,-155.93,68.95,"mat_max",1992,13.25
"295",9,-155.93,68.95,"mat_max",1993,14.75
"296",9,-155.93,68.95,"mat_max",1994,13.55
"297",9,-155.93,68.95,"mat_max",1995,12.05
"298",9,-155.93,68.95,"mat_max",1996,10.85
"299",9,-155.93,68.95,"mat_max",1997,11.45
"300",9,-155.93,68.95,"mat_max",1998,15.05
"301",9,-155.93,68.95,"mat_max",1999,12.85
"302",9,-155.93,68.95,"mat_max",2000,10.35
"303",9,-155.93,68.95,"mat_max",2001,10.05
"304",9,-155.93,68.95,"mat_max",2002,11.05
"305",9,-155.93,68.95,"mat_max",2003,10.65
"306",9,-155.93,68.95,"mat_max",2004,15.85
"307",9,-155.93,68.95,"mat_max",2005,11.45
"308",9,-155.93,68.95,"mat_max",2006,11.25
"309",9,-155.93,68.95,"mat_max",2007,15.15
"310",9,-155.93,68.95,"mat_max",2008,12.15
"311",9,-155.93,68.95,"mat_max",2009,13.55
"312",9,-155.93,68.95,"mat_max",2010,11.65
"313",9,-155.93,68.95,"mat_max",2011,11.55
"314",9,-155.93,68.95,"mat_max",2012,12.95
"315",9,-155.93,68.95,"mat_max",2013,12.65
"316",10,-152.35,69.33,"mat_max",1979,14.15
"317",10,-152.35,69.33,"mat_max",1980,10.55
"318",10,-152.35,69.33,"mat_max",1981,10.65
"319",10,-152.35,69.33,"mat_max",1982,13.25
"320",10,-152.35,69.33,"mat_max",1983,12.05
"321",10,-152.35,69.33,"mat_max",1984,11.85
"322",10,-152.35,69.33,"mat_max",1985,11.65
"323",10,-152.35,69.33,"mat_max",1986,13.45
"324",10,-152.35,69.33,"mat_max",1987,12.45
"325",10,-152.35,69.33,"mat_max",1988,13.05
"326",10,-152.35,69.33,"mat_max",1989,13.95
"327",10,-152.35,69.33,"mat_max",1990,13.95
"328",10,-152.35,69.33,"mat_max",1991,10.05
"329",10,-152.35,69.33,"mat_max",1992,13.65
"330",10,-152.35,69.33,"mat_max",1993,15.45
"331",10,-152.35,69.33,"mat_max",1994,14.85
"332",10,-152.35,69.33,"mat_max",1995,12.75
"333",10,-152.35,69.33,"mat_max",1996,12.05
"334",10,-152.35,69.33,"mat_max",1997,11.85
"335",10,-152.35,69.33,"mat_max",1998,15.55
"336",10,-152.35,69.33,"mat_max",1999,12.95
"337",10,-152.35,69.33,"mat_max",2000,11.55
"338",10,-152.35,69.33,"mat_max",2001,11.15
"339",10,-152.35,69.33,"mat_max",2002,11.75
"340",10,-152.35,69.33,"mat_max",2003,12.05
"341",10,-152.35,69.33,"mat_max",2004,15.55
"342",10,-152.35,69.33,"mat_max",2005,11.55
"343",10,-152.35,69.33,"mat_max",2006,12.05
"344",10,-152.35,69.33,"mat_max",2007,14.35
"345",10,-152.35,69.33,"mat_max",2008,12.75
"346",10,-152.35,69.33,"mat_max",2009,13.45
"347",10,-152.35,69.33,"mat_max",2010,12.55
"348",10,-152.35,69.33,"mat_max",2011,12.15
"349",10,-152.35,69.33,"mat_max",2012,14.25
"350",10,-152.35,69.33,"mat_max",2013,13.15
"351",11,-155.1,68.9,"mat_max",1979,13.15
