"","ID","Longitude","Latitude","variable","year","value"
"319",10,-152.35,69.33,"map_min","1982",1
"320",10,-152.35,69.33,"map_min","1983",1
"321",10,-152.35,69.33,"map_min","1984",2
"322",10,-152.35,69.33,"map_min","1985",1
"323",10,-152.35,69.33,"map_min","1986",0
"324",10,-152.35,69.33,"map_min","1987",0
"325",10,-152.35,69.33,"map_min","1988",1
"326",10,-152.35,69.33,"map_min","1989",2
"327",10,-152.35,69.33,"map_min","1990",1
"328",10,-152.35,69.33,"map_min","1991",1
"329",10,-152.35,69.33,"map_min","1992",1
"330",10,-152.35,69.33,"map_min","1993",0
"331",10,-152.35,69.33,"map_min","1994",1
"332",10,-152.35,69.33,"map_min","1995",0
"333",10,-152.35,69.33,"map_min","1996",1
"334",10,-152.35,69.33,"map_min","1997",0
"335",10,-152.35,69.33,"map_min","1998",2
"336",10,-152.35,69.33,"map_min","1999",3
"337",10,-152.35,69.33,"map_min","2000",0
"338",10,-152.35,69.33,"map_min","2001",3
"339",10,-152.35,69.33,"map_min","2002",2
"340",10,-152.35,69.33,"map_min","2003",2
"341",10,-152.35,69.33,"map_min","2004",1
"342",10,-152.35,69.33,"map_min","2005",3
"343",10,-152.35,69.33,"map_min","2006",2
"344",10,-152.35,69.33,"map_min","2007",2
"345",10,-152.35,69.33,"map_min","2008",6
"346",10,-152.35,69.33,"map_min","2009",3
"347",10,-152.35,69.33,"map_min","2010",4
"348",10,-152.35,69.33,"map_min","2011",3
"349",10,-152.35,69.33,"map_min","2012",4
"350",10,-152.35,69.33,"map_min","2013",6
"351",11,-155.1,68.9,"map_min","1979",3
"352",11,-155.1,68.9,"map_min","1980",2
"353",11,-155.1,68.9,"map_min","1981",2
"354",11,-155.1,68.9,"map_min","1982",4
"355",11,-155.1,68.9,"map_min","1983",3
"356",11,-155.1,68.9,"map_min","1984",2
"357",11,-155.1,68.9,"map_min","1985",3
"358",11,-155.1,68.9,"map_min","1986",1
"359",11,-155.1,68.9,"map_min","1987",1
"360",11,-155.1,68.9,"map_min","1988",2
"361",11,-155.1,68.9,"map_min","1989",3
"362",11,-155.1,68.9,"map_min","1990",4
"363",11,-155.1,68.9,"map_min","1991",3
"364",11,-155.1,68.9,"map_min","1992",4
"365",11,-155.1,68.9,"map_min","1993",1
"366",11,-155.1,68.9,"map_min","1994",3
"367",11,-155.1,68.9,"map_min","1995",1
"368",11,-155.1,68.9,"map_min","1996",4
"369",11,-155.1,68.9,"map_min","1997",1
"370",11,-155.1,68.9,"map_min","1998",2
"371",11,-155.1,68.9,"map_min","1999",5
"372",11,-155.1,68.9,"map_min","2000",1
"373",11,-155.1,68.9,"map_min","2001",4
"374",11,-155.1,68.9,"map_min","2002",2
"375",11,-155.1,68.9,"map_min","2003",3
"376",11,-155.1,68.9,"map_min","2004",2
"377",11,-155.1,68.9,"map_min","2005",2
"378",11,-155.1,68.9,"map_min","2006",3
"379",11,-155.1,68.9,"map_min","2007",1
"380",11,-155.1,68.9,"map_min","2008",7
"381",11,-155.1,68.9,"map_min","2009",5
"382",11,-155.1,68.9,"map_min","2010",4
"383",11,-155.1,68.9,"map_min","2011",4
"384",11,-155.1,68.9,"map_min","2012",3
"385",11,-155.1,68.9,"map_min","2013",4
"386",12,-148.8,69.08,"map_min","1979",2
"387",12,-148.8,69.08,"map_min","1980",1
"388",12,-148.8,69.08,"map_min","1981",2
"389",12,-148.8,69.08,"map_min","1982",2
"390",12,-148.8,69.08,"map_min","1983",0
"391",12,-148.8,69.08,"map_min","1984",2
"392",12,-148.8,69.08,"map_min","1985",2
"393",12,-148.8,69.08,"map_min","1986",0
"394",12,-148.8,69.08,"map_min","1987",1
"395",12,-148.8,69.08,"map_min","1988",1
"396",12,-148.8,69.08,"map_min","1989",3
"397",12,-148.8,69.08,"map_min","1990",3
"398",12,-148.8,69.08,"map_min","1991",3
"399",12,-148.8,69.08,"map_min","1992",2
"400",12,-148.8,69.08,"map_min","1993",3
"401",12,-148.8,69.08,"map_min","1994",3
"402",12,-148.8,69.08,"map_min","1995",3
"403",12,-148.8,69.08,"map_min","1996",3
"404",12,-148.8,69.08,"map_min","1997",1
"405",12,-148.8,69.08,"map_min","1998",1
"406",12,-148.8,69.08,"map_min","1999",2
"407",12,-148.8,69.08,"map_min","2000",3
"408",12,-148.8,69.08,"map_min","2001",3
"409",12,-148.8,69.08,"map_min","2002",3
"410",12,-148.8,69.08,"map_min","2003",3
"411",12,-148.8,69.08,"map_min","2004",1
"412",12,-148.8,69.08,"map_min","2005",1
"413",12,-148.8,69.08,"map_min","2006",3
"414",12,-148.8,69.08,"map_min","2007",2
"415",12,-148.8,69.08,"map_min","2008",5
"416",12,-148.8,69.08,"map_min","2009",4
"417",12,-148.8,69.08,"map_min","2010",3
"418",12,-148.8,69.08,"map_min","2011",2
"419",12,-148.8,69.08,"map_min","2012",4
"420",12,-148.8,69.08,"map_min","2013",5
"421",13,-150.6,68.7,"map_min","1979",1
"422",13,-150.6,68.7,"map_min","1980",1
"423",13,-150.6,68.7,"map_min","1981",3
"424",13,-150.6,68.7,"map_min","1982",2
"425",13,-150.6,68.7,"map_min","1983",0
"426",13,-150.6,68.7,"map_min","1984",2
"427",13,-150.6,68.7,"map_min","1985",2
"428",13,-150.6,68.7,"map_min","1986",0
"429",13,-150.6,68.7,"map_min","1987",0
"430",13,-150.6,68.7,"map_min","1988",2
"431",13,-150.6,68.7,"map_min","1989",6
"432",13,-150.6,68.7,"map_min","1990",4
"433",13,-150.6,68.7,"map_min","1991",3
"434",13,-150.6,68.7,"map_min","1992",3
"435",13,-150.6,68.7,"map_min","1993",2
"436",13,-150.6,68.7,"map_min","1994",4
"437",13,-150.6,68.7,"map_min","1995",2
"438",13,-150.6,68.7,"map_min","1996",3
"439",13,-150.6,68.7,"map_min","1997",0
"440",13,-150.6,68.7,"map_min","1998",1
"441",13,-150.6,68.7,"map_min","1999",4
"442",13,-150.6,68.7,"map_min","2000",3
"443",13,-150.6,68.7,"map_min","2001",8
"444",13,-150.6,68.7,"map_min","2002",4
"445",13,-150.6,68.7,"map_min","2003",3
"446",13,-150.6,68.7,"map_min","2004",0
"447",13,-150.6,68.7,"map_min","2005",2
"448",13,-150.6,68.7,"map_min","2006",3
"449",13,-150.6,68.7,"map_min","2007",1
"450",13,-150.6,68.7,"map_min","2008",6
"451",13,-150.6,68.7,"map_min","2009",3
"452",13,-150.6,68.7,"map_min","2010",5
"453",13,-150.6,68.7,"map_min","2011",3
"454",13,-150.6,68.7,"map_min","2012",5
"455",13,-150.6,68.7,"map_min","2013",4
"456",14,-150.8,69.1,"map_min","1979",2
"457",14,-150.8,69.1,"map_min","1980",1
"458",14,-150.8,69.1,"map_min","1981",2
"459",14,-150.8,69.1,"map_min","1982",1
"460",14,-150.8,69.1,"map_min","1983",1
"461",14,-150.8,69.1,"map_min","1984",2
"462",14,-150.8,69.1,"map_min","1985",2
"463",14,-150.8,69.1,"map_min","1986",0
"464",14,-150.8,69.1,"map_min","1987",0
"465",14,-150.8,69.1,"map_min","1988",1
"466",14,-150.8,69.1,"map_min","1989",5
"467",14,-150.8,69.1,"map_min","1990",2
"468",14,-150.8,69.1,"map_min","1991",2
"469",14,-150.8,69.1,"map_min","1992",3
"470",14,-150.8,69.1,"map_min","1993",1
"471",14,-150.8,69.1,"map_min","1994",3
"472",14,-150.8,69.1,"map_min","1995",1
"473",14,-150.8,69.1,"map_min","1996",3
"474",14,-150.8,69.1,"map_min","1997",1
"475",14,-150.8,69.1,"map_min","1998",1
"476",14,-150.8,69.1,"map_min","1999",3
"477",14,-150.8,69.1,"map_min","2000",2
"478",14,-150.8,69.1,"map_min","2001",6
"479",14,-150.8,69.1,"map_min","2002",3
"480",14,-150.8,69.1,"map_min","2003",2
"481",14,-150.8,69.1,"map_min","2004",1
"482",14,-150.8,69.1,"map_min","2005",2
"483",14,-150.8,69.1,"map_min","2006",2
"484",14,-150.8,69.1,"map_min","2007",2
"485",14,-150.8,69.1,"map_min","2008",6
"486",14,-150.8,69.1,"map_min","2009",2
"487",14,-150.8,69.1,"map_min","2010",4
"488",14,-150.8,69.1,"map_min","2011",2
"489",14,-150.8,69.1,"map_min","2012",3
"490",14,-150.8,69.1,"map_min","2013",4
"491",15,-156.4,68.4,"map_min","1979",2
"492",15,-156.4,68.4,"map_min","1980",2
"493",15,-156.4,68.4,"map_min","1981",3
"494",15,-156.4,68.4,"map_min","1982",5
"495",15,-156.4,68.4,"map_min","1983",2
"496",15,-156.4,68.4,"map_min","1984",2
"497",15,-156.4,68.4,"map_min","1985",3
"498",15,-156.4,68.4,"map_min","1986",1
"499",15,-156.4,68.4,"map_min","1987",1
"500",15,-156.4,68.4,"map_min","1988",2
"501",15,-156.4,68.4,"map_min","1989",3
"502",15,-156.4,68.4,"map_min","1990",3
"503",15,-156.4,68.4,"map_min","1991",2
"504",15,-156.4,68.4,"map_min","1992",4
"505",15,-156.4,68.4,"map_min","1993",1
"506",15,-156.4,68.4,"map_min","1994",3
"507",15,-156.4,68.4,"map_min","1995",1
"508",15,-156.4,68.4,"map_min","1996",3
"509",15,-156.4,68.4,"map_min","1997",2
"510",15,-156.4,68.4,"map_min","1998",2
"511",15,-156.4,68.4,"map_min","1999",3
"512",15,-156.4,68.4,"map_min","2000",0
"513",15,-156.4,68.4,"map_min","2001",3
"514",15,-156.4,68.4,"map_min","2002",2
"515",15,-156.4,68.4,"map_min","2003",4
"516",15,-156.4,68.4,"map_min","2004",1
"517",15,-156.4,68.4,"map_min","2005",2
"518",15,-156.4,68.4,"map_min","2006",3
"519",15,-156.4,68.4,"map_min","2007",0
"520",15,-156.4,68.4,"map_min","2008",7
"521",15,-156.4,68.4,"map_min","2009",6
"522",15,-156.4,68.4,"map_min","2010",4
"523",15,-156.4,68.4,"map_min","2011",5
"524",15,-156.4,68.4,"map_min","2012",2
"525",15,-156.4,68.4,"map_min","2013",5
